	Time	 MBG_Glass_Air_OD0.5	 MBG_Glass_Air_OD0	 MBG_Glass_Air_OD1	Fit_ MBG_Glass_Air_OD0.5	Fit_ MBG_Glass_Air_OD0	Fit_ MBG_Glass_Air_OD1
49	7.99999977374455	0.760539629005059	0.7425989404799003	0.7908709196803467	0.8870818555531332	0.8080773745001514	0.9272266279820428
50	8.99999985648492	0.7360876897133221	0.7182923028980991	0.7954760937288365	0.8789729001519355	0.7966552081182015	0.9214359169961932
51	9.99999993922529	0.7603288364249579	0.696686402825387	0.7605309494785317	0.8712636253548758	0.7859424624415509	0.915884533493614
52	11.0000000219657	0.715008431703204	0.6950244105121014	0.7415684681023974	0.8639011219747775	0.7758377114136016	0.9105421767874153
53	11.9999992165276	0.7426222596964587	0.6804819777708528	0.7258566978193146	0.8568436429391286	0.7662617249199203	0.9053848127218915
54	12.999999299268	0.6977234401349073	0.6815207229666563	0.7461736421508872	0.8500574932095094	0.7571511547970173	0.9003929457917353
55	13.9999993820084	0.6890809443507588	0.657214085384855	0.7226059867262631	0.843515006908288	0.7484544266381802	0.8955504995058967
56	14.9999994647487	0.7019392917369308	0.6549288459540875	0.7445482866043613	0.8371930970972755	0.7401288512542253	0.8908440012792535
57	15.9999995474891	0.6968802698145026	0.6468266334268205	0.7364215088717324	0.8310722474743547	0.7321386154843329	0.8862620175774721
58	16.9999996302295	0.6743254637436762	0.6408019112911603	0.7437356088310985	0.8251357715483	0.7244533187758336	0.8817947366129477
59	17.9999997129698	0.6825463743676222	0.6252207333541082	0.730732764458892	0.8193692600183836	0.7170468883951753	0.8774336560031692
60	18.9999997957102	0.6608347386172007	0.5936428794016828	0.7058106460788297	0.8137601607550884	0.7098967598189768	0.8731713446221315
61	19.9999998784506	0.6840219224283305	0.6173262698660019	0.6854937017472572	0.808297454266157	0.7029832470075991	0.8690012580411483
62	20.999999961191	0.6452360876897133	0.5886569024618261	0.7052688608966545	0.8029713992561467	0.6962890513253666	0.8649175934217547
63	22.0000000439313	0.6323777403035413	0.582008933208684	0.7003927942570771	0.7977733305266101	0.6897988734680873	0.860915173948844
64	23.0000001266717	0.6572512647554806	0.587410408226862	0.6703237166463497	0.7926954965622448	0.6834991031164563	0.8569893557199316
65	23.9999984330552	0.6353288364249579	0.5811779370520411	0.693078694297711	0.7877309363467201	0.6773775787859517	0.8531359587225542
66	24.9999985157956	0.6376475548060708	0.5620650254492573	0.6808885276987674	0.7828733361290012	0.6714233398636634	0.8493511772790668
67	25.999998598536	0.6688448566610455	0.5616495273709359	0.6884735202492211	0.7781169928518379	0.6656265231636355	0.8456315694543871
68	26.9999986812763	0.6188870151770658	0.554793809078633	0.662738724095896	0.7734567040889019	0.6599781790943537	0.8419739863940401
69	27.9999987640167	0.6131956155143339	0.5626882725667394	0.6974129757551131	0.7688877143003868	0.6544701655304971	0.8383755429026271
70	28.9999988467571	0.6245784148397976	0.557494546587722	0.6770960314235406	0.7644056618408801	0.6490950491228802	0.8348335866588865
71	29.9999989294975	0.6287942664418212	0.5475225927080087	0.6811594202898551	0.7600065338628876	0.6438460216316763	0.8313456719669249
72	30.9999990122378	0.603920741989882	0.5514698244520619	0.6640931870513341	0.7556866277156584	0.6387168285741994	0.8279095372460274
73	31.9999990949782	0.6195193929173693	0.5410823724940272	0.668698361099824	0.7514425177244448	0.6337017080381364	0.8245230856229218
74	32.9999991777186	0.6302698145025295	0.5506388282954191	0.6543410537721793	0.7472710264555462	0.6287953379413281	0.8211843681151241
75	33.9999992604589	0.6201517706576728	0.5327724109275994	0.662738724095896	0.7431691997438182	0.6239927903528852	0.8178915689912271
76	34.9999993431993	0.6053962900505903	0.537135140749974	0.6556955167276175	0.7391342848938133	0.6192894917514891	0.8146429929704447
77	35.9999994259397	0.5988617200674536	0.5126207541290122	0.6432344575375863	0.7351637115720545	0.6146811883025455	0.8114370539842641
78	36.9999995086801	0.6043423271500843	0.5130362522073335	0.6670730055532981	0.7312550749926544	0.610163915399352	0.8082722652713628
79	37.9999995914204	0.6085581787521079	0.5165679858730653	0.6391710686712718	0.7274061210664591	0.6057339708442121	0.8051472306157669
80	38.9999996741608	0.6053962900505903	0.5209307156954399	0.6567790870919681	0.7236147332387545	0.601387891150708	0.802060636569599
81	39.9999997569012	0.5904300168634065	0.5151137425989405	0.6592171204117567	0.7198789207851478	0.5971224305336423	0.7990112455272953
82	40.9999998396415	0.5931703204047217	0.5034797964059416	0.6378166057158337	0.7161968083716321	0.5929345422226294	0.7959978895390436
83	41.9999999223819	0.5765177065767285	0.5132440012464943	0.6646349722335094	0.7125666267147627	0.5888213617922782	0.793019464768386
84	43.0000000051223	0.5815767284991569	0.5111665108548873	0.6624678315048084	0.7089867042025689	0.5847801922487821	0.7900749265131201
85	44.0000000878626	0.5801011804384486	0.4833281396073543	0.6584044426384938	0.7054554593573056	0.5808084906515503	0.7871632847204324
86	45.000000170603	0.5990725126475548	0.5020255531318167	0.6546119463632669	0.7019713940382344	0.5769038560807835	0.7842835999370508
87	46.0000002533434	0.5828414839797639	0.49579308195699595	0.6399837464445347	0.6985330872969387	0.5730640187888669	0.781434979643457
88	47.0000003360838	0.5763069139966274	0.49849381946608495	0.6500067723147772	0.6951391898096764	0.5692868303960537	0.7786165749281436
89	47.9999968661105	0.5868465430016864	0.49018385789965724	0.6416091019910606	0.6917884306506357	0.5655702681085462	0.7758275873209791
90	48.9999969488508	0.5978077571669477	0.48831411654721096	0.6250846539347149	0.6884795652274789	0.5619123740580008	0.7730672265089495
91	49.9999970315912	0.5807335581787522	0.4766801703542121	0.6245428687525396	0.685211442505467	0.5583113271825476	0.7703347672678932
92	50.9999971143316	0.5870573355817875	0.5030642983276202	0.6724908573750508	0.6819829534091973	0.554765383521428	0.7676295074266274
93	51.9999971970719	0.5617622259696459	0.4806274020982653	0.6676147907354734	0.6787930392944779	0.551272883423466	0.7649507757189792
94	52.9999972798123	0.5680860033726813	0.5020255531318167	0.6305025057564676	0.6756406887314009	0.547832245965155	0.7622979298484411
95	53.9999973625527	0.5819983136593592	0.48644437519476474	0.6451307056751998	0.6725249345495669	0.5444419638355514	0.7596703547085423
96	54.999997445293	0.5763069139966274	0.4708631972577127	0.6169578762020859	0.6694448511196189	0.5411005986410673	0.7570674607437339
97	55.9999975280334	0.56070826306914	0.4895606107821751	0.6491940945415143	0.6663995518482375	0.537806776588734	0.7544886824373397
98	56.9999976107738	0.5647133220910624	0.4905993559779786	0.6348367872138697	0.6633881868663115	0.5345591845112639	0.7519334769146061
99	57.9999976935142	0.5649241146711635	0.4727329386101589	0.6437762427197616	0.6604099408922569	0.53135656620136	0.7494013226502239
100	58.9999977762545	0.5645025295109612	0.4677469616703023	0.5998916429635649	0.6574640312544154	0.5281977190263344	0.7468917182708278
101	59.9999978589949	0.5512225969645869	0.47688791939337283	0.6177705539753487	0.6545497060581905	0.5250814907972448	0.7444041814439947
102	61.0000014944489	0.5634485666104553	0.4704476991793913	0.635378572396045	0.6516662322949608	0.5220067660184229	0.7419382391232368
103	61.9999980244756	0.5613406408094435	0.45819050586891036	0.6394419612623595	0.6488129452121685	0.5189725174544862	0.7394934702025746
104	63.0000016599297	0.5541736930860034	0.46857795782694506	0.6386292834890965	0.645989134961011	0.515977684552402	0.7370694088177127
105	63.9999981899564	0.5680860033726813	0.4567362625947855	0.6315860761208181	0.6431941970306556	0.5130213324865501	0.7346656736198478
106	64.9999947199831	0.5373102866779089	0.4546587722031786	0.6166869836109983	0.6404274899949413	0.5101025003395337	0.7322818460607189
107	65.9999983554371	0.5448988195615514	0.4575672587514283	0.6359203575782202	0.6376883954156991	0.507220264128802	0.7299175219739577
108	66.9999948854638	0.5554384485666105	0.45632076451646414	0.6072057429229311	0.634976374212524	0.5043737951684594	0.727572360656662
109	67.9999985209179	0.5526981450252951	0.44302482601017973	0.6318569687119058	0.6322908298630588	0.5015622155943976	0.7252459669755459
110	68.9999950509446	0.538575042158516	0.44780305391087566	0.6302316131653799	0.6296312616061261	0.4987847585579014	0.722938024089323
111	69.9999986863986	0.570193929173693	0.4567362625947855	0.6196668021129622	0.6269971108535054	0.4960406068473279	0.7206481606371865
112	70.9999952164253	0.5215008431703204	0.4716941934143555	0.6207503724773128	0.6243879115277514	0.49332904935948785	0.7183760814157056
113	71.9999988518794	0.5613406408094435	0.4359613586787161	0.6128944873357713	0.6218031395051934	0.4906493237430428	0.7161214367101565
114	72.999995381906	0.5396290050590219	0.43824659810948374	0.5988080725992144	0.6192423601900636	0.4880007692949293	0.7138839509928823
115	73.9999990173601	0.5383642495784149	0.4623454866521242	0.6023296762833537	0.6167050808586076	0.48538267342748526	0.7116632943136122
116	74.9999955473868	0.5501686340640809	0.452996779889893	0.6080184206961939	0.6141908955662837	0.48279442112995474	0.7094592090831011
117	75.9999991828408	0.5451096121416527	0.4442713202451439	0.5996207503724773	0.6116993402727655	0.480235345077609	0.7072713834446819
118	76.9999957128675	0.5505902192242833	0.44302482601017973	0.596911824461601	0.6092300351742604	0.4777048717913195	0.7050995762039628
119	77.9999993483216	0.5314080944350759	0.43554586060039474	0.6077475281051063	0.6067825424979415	0.47520237522124487	0.7029434921092972
120	78.9999958783483	0.5219224283305227	0.4426093279318583	0.5936611133685493	0.6043565063469336	0.47272731973067816	0.7008029049854183
121	79.9999995138023	0.5153878583473862	0.4320141269346629	0.610185561424895	0.6019515130605071	0.47027911699953906	0.6986775348553529
122	80.999996043829	0.532672849915683	0.44842630102835773	0.612352702153596	0.5995672286549751	0.4678572659522066	0.6965671693331136
123	81.9999996792831	0.531618887015177	0.4220421730549496	0.5998916429635649	0.5972032616529755	0.4654612128373395	0.6944715425239452
124	82.9999962093098	0.5377318718381113	0.4274436480731277	0.6318569687119058	0.5948592981994422	0.46309048821323656	0.6923904547285711
125	83.9999998447638	0.5347807757166948	0.4351303625220733	0.5836380874983069	0.5925349672695795	0.4607445700705907	0.6903236530625866
126	84.9999963747905	0.5436340640809444	0.4255739067206814	0.567384532033049	0.5902299735352055	0.4584230179830723	0.6882709495222776
127	86.0000000102445	0.5392074198988196	0.4453100654409473	0.5993498577813897	0.5879439648667106	0.45612533914869624	0.6862321032675369
128	86.9999965402712	0.534991568296796	0.41788719227173576	0.6120818095625085	0.5856766630214146	0.4538511198077952	0.6842069370969283
129	88.0000001757253	0.5320404721753794	0.4426093279318583	0.5906812948665854	0.583427733359949	0.4515998940868579	0.682195221341737
130	88.999996705752	0.5196037099494097	0.4266126519164849	0.5836380874983069	0.5811969134248316	0.4493712727808544	0.6801967887957426
131	90.000000341206	0.5077993254637436	0.4228731692115924	0.5782202356765542	0.578983884796399	0.44716481489081106	0.6782114201709706
132	90.9999968712327	0.5246627318718381	0.4039680066479693	0.6193959095218746	0.5767883996265551	0.4449801538625469	0.6762389575255456
133	92.0000005066868	0.531618887015177	0.419756933624182	0.5914939726398483	0.5746101545636657	0.4428168717159848	0.67427919123442
134	92.9999970367135	0.5181281618887015	0.4191336865066999	0.6072057429229311	0.5724489153033838	0.44067462282774883	0.6723319719567163
135	94.0000006721675	0.5250843170320405	0.4201724317025034	0.5649464987132602	0.570304392515835	0.4385530105563458	0.6703970990771857
136	94.9999972021942	0.5155986509274874	0.41497870572348605	0.6009752133279155	0.5681763644725478	0.43645170865174043	0.6684744312525999
137	95.9999937322209	0.5040050590219224	0.4135244624493612	0.5947446837328999	0.5660645698610198	0.4343703550050481	0.666563789815606
138	96.999997367675	0.5250843170320405	0.4237041653682352	0.5936611133685493	0.5639687538033046	0.4323085971696704	0.6646650002698451
139	97.9999938977016	0.5181281618887015	0.40043627298223744	0.6044968170120547	0.5618887118076363	0.43026613534641084	0.6627779322526167
140	98.9999975331557	0.5168634064080945	0.40085177106055886	0.593932005959637	0.5598241856114685	0.4282426198670028	0.6609024051786871
141	99.9999940631824	0.5177065767284992	0.41747169419341434	0.5817418393606935	0.5577749812395462	0.42623776700865357	0.6590382953961865
142	100.999997698636	0.5145446880269815	0.4124857172535577	0.5958282540972505	0.5557408514636225	0.42425124367679184	0.6571854294586349
143	101.999994228663	0.5050590219224284	0.4010595200997195	0.5733441690369768	0.5537216121229275	0.42228278110700496	0.6553436899852557
144	102.999997864117	0.4814502529510961	0.3991897787472733	0.5844507652715698	0.5517170263269213	0.4203320616754378	0.6535129102305327
145	103.999994394144	0.5177065767284992	0.3981510335514698	0.5765948801300285	0.5497269190861923	0.41839883055475696	0.6516929786814024
146	104.999998029598	0.521079258010118	0.39877428066895193	0.546525802519301	0.5477510632082634	0.4164827845821036	0.6498837348907269
147	105.999994559625	0.5077993254637436	0.39337280565077387	0.574698631992415	0.5457892922848936	0.4145836819326399	0.6480850728424946
148	106.999998195079	0.4936762225969646	0.38111561234029295	0.5652173913043478	0.5438413882333251	0.4127012329785569	0.6462968380171152
149	107.999994725105	0.4903035413153457	0.39773553547314844	0.5950155763239875	0.5419071926840017	0.410835208040856	0.6445189295544878
150	108.999998360559	0.5018971332209107	0.3854783421626675	0.5625084653934714	0.5399864961218356	0.4089853301762346	0.6427511985204273
151	109.999994890586	0.5077993254637436	0.3917108133374883	0.5657591764865231	0.5380791477165233	0.40715138106503185	0.6409935488962749
152	110.99999852604	0.518760539629005	0.3960735431598629	0.5711770283082758	0.5361849460204788	0.4053330956659306	0.6392458370171035
153	111.999995056067	0.49536256323777406	0.38942557390672067	0.5744277394013274	0.5343037472821639	0.40353026629539984	0.6375079714153843
154	112.999998691521	0.48334738617200673	0.39025657006336345	0.5684681023973994	0.5324353576592501	0.40174263909303665	0.6357798134028569
155	113.999995221548	0.5016863406408094	0.3962812921990236	0.5595286468915075	0.5305796400537666	0.3999700163454404	0.6340612757947293
156	114.999998857002	0.5101180438448567	0.36678092863820505	0.5492347284301774	0.5287364078008384	0.398212154707698	0.6323522246082419
157	115.999995387028	0.4934654300168634	0.3750908902046328	0.576865772721116	0.5269055300628951	0.3964688658223368	0.6306525766928593
158	116.999999022482	0.5145446880269815	0.3854783421626675	0.568738994988487	0.5250868269560184	0.39473991624497334	0.6289622025196548
159	117.999995552509	0.4873524451939292	0.40625324607873686	0.5757822023567656	0.5232801735389929	0.3930251264068376	0.6272810227419965
160	118.999999187963	0.49072512647554806	0.3717669055780617	0.5589868617093322	0.5214853963408917	0.39132427219497734	0.6256089120509155
161	119.99999571799	0.48440134907251264	0.3861015892801496	0.5895977245022349	0.5197023759793353	0.3896371823047862	0.6239457946898591
162	120.999999353444	0.48355817875210794	0.3788303729095253	0.5703643505350129	0.5179309450544328	0.38796364142736145	0.6222915493521761
163	122.000002988898	0.4778667790893761	0.3721824036563831	0.5752404171745903	0.5161709769644411	0.38630347428749157	0.6206460920120318
164	122.999992413497	0.4690134907251265	0.3813233613794536	0.5955573615061628	0.5144223598418605	0.3846565207942137	0.6190093517434254
165	123.999996048951	0.4732293423271501	0.3852705931235068	0.5508600839767033	0.5126849099548377	0.3830225545343498	0.6173811896080966
166	124.999999684405	0.48650927487352447	0.3819466084969357	0.5549234728430178	0.5109585207323283	0.38140142309086605	0.6157615381675393
167	126.000003319859	0.4778667790893761	0.36366469305079463	0.5470675877014763	0.5092430631397362	0.37979295413580444	0.6141503082792436
168	126.999992744459	0.4770236087689713	0.37446764308715075	0.5657591764865231	0.5075384346920536	0.37819700142102886	0.6125474350961815
169	127.999996379913	0.49599494097807756	0.3663654305598837	0.5874305837735337	0.5058444626470364	0.3766133541397541	0.6109527870316426
170	129.000000015367	0.4770236087689713	0.3877635815934351	0.582825409725044	0.504161049288841	0.375041872910903	0.6093663023893118
171	129.999989439966	0.49156829679595276	0.3584709670717773	0.5627793579845591	0.5024880985207508	0.3734824208713337	0.6077879204684555
172	130.99999307542	0.4841905564924115	0.37363664693050797	0.5470675877014763	0.5008254451608543	0.37193479788337996	0.60621751475858
173	131.999996710874	0.4919898819561551	0.3684429209514906	0.574698631992415	0.4991729975306389	0.37039887341639527	0.6046550274850058
174	133.000000346328	0.48081787521079256	0.3719746546172224	0.5497765136123527	0.4975306421583839	0.36887449765261343	0.6031003797399043
175	133.999989770928	0.471964586846543	0.35743222187597384	0.5416497358797236	0.4958982907030579	0.3673615450758344	0.6015535158647672
176	134.999993406382	0.46416526138279934	0.3551469824452062	0.5560070432073683	0.4942757872573644	0.36585982855618027	0.6000143155991143
177	135.999997041836	0.46311129848229343	0.35452373532772413	0.5248543952322904	0.492663047481499	0.36436922827768736	0.5984827259429941
178	137.00000067729	0.4822934232715008	0.36574218344240156	0.5237708248679399	0.4910599656272268	0.3628896055059962	0.5969586730881492
179	137.999990101889	0.47365092748735244	0.3626259478549912	0.576865772721116	0.48946646033876107	0.3614208448976701	0.5954421059257975
180	138.999993737343	0.4593170320404722	0.3692739171081334	0.5394825951510226	0.48788238416387447	0.3599627710984064	0.5939329099170452
181	139.999997372797	0.4709106239460371	0.35950971226758077	0.5514018691588785	0.48630765938131104	0.35851527391181276	0.5924310363758427
182	141.000001008251	0.4706998313659359	0.35286174301443857	0.5570906135717189	0.4847421872444991	0.3570782245955963	0.5909364161299692
183	141.999990432851	0.4610033726812816	0.33000934870676224	0.5497765136123527	0.48318589270668544	0.3556515169532763	0.5894490021871791
184	142.999994068305	0.4460370994940978	0.3453827776046536	0.5579032913449817	0.481638636046701	0.35423498632345923	0.5879686852620658
185	143.999997703759	0.4645868465430017	0.3549392334060455	0.5500474062034403	0.4801003455286163	0.3528285311708143	0.5864954205764338
186	145.000001339213	0.4723861720067454	0.34621377376129636	0.5356900988757958	0.47857092877095886	0.3514320317873591	0.5850291431843585
187	145.999990763812	0.452150084317032	0.34891451127038536	0.5405661655153732	0.4770503164403339	0.3500453902240187	0.5835698098277426
188	146.999994399266	0.4555227655986509	0.3439285343305287	0.5500474062034403	0.47553837590459186	0.34866845155737536	0.5821173160584364
189	147.99999803472	0.45404721753794264	0.3445517814480108	0.5378572396044968	0.47403504085437753	0.3473011220711546	0.5806716206470655
190	149.000001670174	0.44814502529510963	0.34205879297808245	0.5294595692807802	0.47254022470993884	0.34594329024809156	0.5792326625105394
191	149.999991094774	0.4523608768971332	0.34247429105640387	0.5402952729242855	0.471053863324683	0.34459486559486996	0.5778004017861973
192	150.999994730228	0.4300168634064081	0.34517502856549287	0.5470675877014763	0.4695758305841318	0.34325570208075334	0.5763747384917506
193	151.999998365682	0.4629005059021922	0.36117170458086634	0.5378572396044968	0.46810606511079816	0.34192571306629754	0.5749556346281267
194	153.000002001136	0.4441399662731872	0.3352030746857796	0.5543816876608425	0.4666444856263608	0.3406047944793547	0.5735430326515759
195	153.999991425735	0.448566610455312	0.3399813025864755	0.5427333062440742	0.46519103270406253	0.33929286258335295	0.5721368957938975
196	154.999995061189	0.448566610455312	0.33478757660745817	0.5549234728430178	0.46374558623692647	0.3379897794894124	0.570737128206146
197	155.999998696643	0.4371838111298482	0.33582632180326166	0.5481511580658269	0.4623080893399515	0.33669546497852315	0.5693436948360938
198	157.000002332097	0.45320404721753793	0.336241819881583	0.5194365434105377	0.4608784655905674	0.3354098217625135	0.5679565413905084
199	157.999991756697	0.44034569983136596	0.3316713410200478	0.533252065556007	0.45945665986644135	0.334132772242366	0.5665756339273766
200	158.999995392151	0.45193929173693087	0.32730861119767324	0.5270215359609914	0.4580425576111275	0.3328641860020016	0.5652008804324625
201	159.999999027605	0.4504637436762226	0.3354108237249403	0.5549234728430178	0.456636106040684	0.33160398866055296	0.5638322485473776
202	160.999988452204	0.4388701517706577	0.3316713410200478	0.5245835026412028	0.45523725301565393	0.3303521068577271	0.5624697062909639
203	161.999992087658	0.43697301854974707	0.3345798275682975	0.528105106325342	0.45384588787072944	0.3291084153860433	0.561113164346986
204	162.999995723112	0.4201096121416526	0.3312558429417264	0.5373154544223215	0.45246196066620326	0.32787284390007665	0.5597625922275004
205	163.999999358566	0.45952782462057334	0.3343720785291368	0.5405661655153732	0.45108540254391094	0.3266453056070786	0.5584179407213007
206	164.999988783165	0.45425801011804384	0.31775215539628127	0.5123933360422592	0.4497161650461443	0.3254257323613957	0.5570791802702562
207	165.99999241862	0.44983136593591905	0.3381115612340293	0.5283759989164296	0.4483541423665714	0.32421400542285417	0.5557462249392796
208	166.999996054074	0.4468802698145025	0.32273813233613796	0.5397534877421103	0.44699928807876466	0.32301005941464017	0.554419046553376
209	167.999999689528	0.45404721753794264	0.315259166926353	0.514831369362048	0.4456515371815946	0.32181381285856897	0.5530975985020565
210	168.999989114127	0.4483558178752108	0.333541082372494	0.514831369362048	0.44431084459355963	0.3206252023733157	0.5517818534518787
211	169.999992749581	0.42622259696458686	0.32169938714033447	0.5202492211838006	0.44297710902456716	0.3194441151911853	0.5504717286232954
212	170.999996385035	0.43381112984822934	0.3127661784564246	0.5354192062847081	0.4416502872725449	0.31827049047894573	0.5491671979665518
213	172.000000020489	0.4253794266441821	0.32356912849278074	0.4863876472978464	0.44033031789697197	0.31710425164056016	0.5478682172782109
214	172.999989445088	0.43802698145025293	0.31567466500467434	0.5205201137748883	0.4390171589179632	0.31594533965594046	0.5465747612709482
215	173.999993080542	0.4361298482293423	0.3208683909836917	0.5083299471759447	0.4377107132513955	0.3147936472841503	0.545286750115986
216	174.999996715997	0.43802698145025293	0.2938610158928015	0.5316267100094813	0.43641094065960245	0.3136491178546258	0.5440041597196261
217	176.000000351451	0.44730185497470487	0.3287628544717981	0.5343356359203576	0.43511778299513276	0.3125116792648889	0.542726948110322
218	176.99998977605	0.4220067453625632	0.31027318998649633	0.5289177840986049	0.4338312011323497	0.3113812764943682	0.5414550918857147
219	177.999993411504	0.4253794266441821	0.31588241404383505	0.522145469321414	0.4325511019115199	0.3102578074263765	0.5401885139814765
220	178.999997046958	0.4169477234401349	0.3133894255739067	0.5086008397670324	0.4312774478249487	0.3091412192108127	0.5389271921071207
221	180.000000682412	0.4173693086003373	0.30902669575153213	0.5151022619531356	0.4300101837762086	0.30803144388869513	0.5376710863641884
222	180.999990107011	0.4167369308600337	0.30591046016412177	0.5153731545442232	0.4287492732705601	0.30692843011361187	0.5364201750895297
223	181.999993742465	0.42938448566610454	0.31567466500467434	0.5210618989570636	0.42749462681650496	0.30583208052874966	0.5351743838133293
224	182.999997377919	0.42601180438448566	0.29489976108860494	0.5337938507381823	0.42624620942441727	0.3047423457963247	0.5339336919099212
